,ID,checkpoints,started,time taken,grade,semester
1524,60018,12,2021-03-30 20:35:00,5 mins 29 secs,1,Sp21 - 002
1525,44913,12,2021-03-30 20:49:00,12 mins,1,Sp21 - 002
1526,40230,12,2021-03-30 22:08:00,14 mins 2 secs,1,Sp21 - 002
1527,34064,12,2021-03-30 23:16:00,9 mins 59 secs,1,Sp21 - 002
1528,65544,12,2021-03-30 23:30:00,28 mins 41 secs,0,Sp21 - 002
1529,65004,12,2021-03-30 23:35:00,10 mins 51 secs,0,Sp21 - 002
1530,53854,12,2021-03-31 22:07:00,26 mins 49 secs,1,Sp21 - 002
1531,65004,12,2021-04-09 14:59:00,16 mins 2 secs,1,Sp21 - 002
1532,50542,12,2021-04-12 21:11:00,23 mins 48 secs,0,Sp21 - 002
1533,50542,12,2021-04-26 21:56:00,18 mins 51 secs,1,Sp21 - 002
1534,98626,12,2021-04-28 13:53:00,12 mins 48 secs,1,Sp21 - 002
1535,80334,12,2021-04-29 15:07:00,7 mins 26 secs,0,Sp21 - 002
1536,15531,12,2021-04-29 21:17:00,11 mins 10 secs,1,Sp21 - 002
1537,58850,12,2021-05-02 22:44:00,55 mins 27 secs,1,Sp21 - 002
1538,80334,12,2021-05-03 16:20:00,51 mins 12 secs,1,Sp21 - 002
1539,77328,12,2021-05-08 20:46:00,27 mins 14 secs,1,Sp21 - 002
1540,60320,13,-,-,0,Sp21 - 002
1541,37786,13,-,-,0,Sp21 - 002
1542,44913,13,-,-,0,Sp21 - 002
1543,96596,13,2021-03-26 12:26:00,25 mins 53 secs,0,Sp21 - 002
1544,67424,13,2021-03-26 16:57:00,14 mins 8 secs,1,Sp21 - 002
1545,42371,13,2021-03-26 17:36:00,26 mins 17 secs,1,Sp21 - 002
1546,96596,13,2021-03-29 13:40:00,46 mins 18 secs,1,Sp21 - 002
1547,52882,13,2021-03-29 21:48:00,43 mins 5 secs,1,Sp21 - 002
1548,46912,13,2021-03-30 00:11:00,31 mins 57 secs,1,Sp21 - 002
1549,15531,13,2021-03-30 17:45:00,25 mins 39 secs,1,Sp21 - 002
1550,50542,13,2021-03-30 19:20:00,12 mins 34 secs,0,Sp21 - 002
1551,40230,13,2021-03-30 22:28:00,29 mins 35 secs,1,Sp21 - 002
1552,16330,13,2021-03-31 13:27:00,10 mins 27 secs,1,Sp21 - 002
1553,30193,13,2021-03-31 14:51:00,29 mins 37 secs,1,Sp21 - 002
1554,80334,13,2021-04-01 09:16:00,26 mins 43 secs,1,Sp21 - 002
1555,53854,13,2021-04-02 21:34:00,19 mins 36 secs,1,Sp21 - 002
1556,50867,13,2021-04-03 11:07:00,21 mins,0,Sp21 - 002
1557,69434,13,2021-04-03 19:14:00,20 mins 21 secs,1,Sp21 - 002
1558,74608,13,2021-04-04 11:34:00,17 mins 34 secs,0,Sp21 - 002
1559,66810,13,2021-04-04 17:32:00,11 mins 33 secs,0,Sp21 - 002
1560,41981,13,2021-04-04 17:54:00,17 mins 41 secs,0,Sp21 - 002
1561,36834,13,2021-04-04 21:45:00,1 hour 1 min,0,Sp21 - 002
1562,99444,13,2021-04-05 10:40:00,16 mins 22 secs,0,Sp21 - 002
1563,98626,13,2021-04-05 20:14:00,40 mins 55 secs,0,Sp21 - 002
1564,77328,13,2021-04-05 20:31:00,9 mins 17 secs,0,Sp21 - 002
1565,60018,13,2021-04-05 22:29:00,16 mins 56 secs,0,Sp21 - 002
1566,34064,13,2021-04-05 22:39:00,23 mins 39 secs,0,Sp21 - 002
1567,65544,13,2021-04-05 23:06:00,34 mins 11 secs,0,Sp21 - 002
1568,58850,13,2021-04-05 23:20:00,38 mins 58 secs,0,Sp21 - 002
1569,22902,13,2021-04-05 23:29:00,23 mins 4 secs,0,Sp21 - 002
1570,65004,13,2021-04-05 23:33:00,21 mins 34 secs,0,Sp21 - 002
1571,65004,13,2021-04-09 15:15:00,11 mins 39 secs,1,Sp21 - 002
1572,41981,13,2021-04-12 14:19:00,26 mins 22 secs,1,Sp21 - 002
1573,50867,13,2021-04-12 14:51:00,15 mins 50 secs,1,Sp21 - 002
1574,66810,13,2021-04-12 18:44:00,19 mins 30 secs,1,Sp21 - 002
1575,36834,13,2021-04-12 19:23:00,25 mins 52 secs,1,Sp21 - 002
1576,74608,13,2021-04-14 10:10:00,27 mins 11 secs,0,Sp21 - 002
1577,99444,13,2021-04-14 15:56:00,18 mins 39 secs,0,Sp21 - 002
1578,50542,13,2021-04-14 20:27:00,24 mins 6 secs,1,Sp21 - 002
1579,99444,13,2021-04-19 14:30:00,15 mins 50 secs,1,Sp21 - 002
1580,65544,13,2021-04-20 22:14:00,54 mins 5 secs,0,Sp21 - 002
1581,74608,13,2021-04-25 21:29:00,9 mins 5 secs,0,Sp21 - 002
1582,98626,13,2021-04-28 12:04:00,21 mins 1 sec,0,Sp21 - 002
1583,58850,13,2021-04-29 15:21:00,12 mins 47 secs,1,Sp21 - 002
1584,60018,13,2021-04-30 00:35:00,14 mins 46 secs,1,Sp21 - 002
1585,77328,13,2021-05-03 15:26:00,8 mins 15 secs,1,Sp21 - 002
1586,65544,13,2021-05-03 19:48:00,30 mins 12 secs,1,Sp21 - 002
1587,98626,13,2021-05-07 13:02:00,17 mins 7 secs,1,Sp21 - 002
1588,34064,13,2021-05-08 11:41:00,34 mins 12 secs,1,Sp21 - 002
1589,60320,14,-,-,0,Sp21 - 002
1590,67424,14,2021-04-01 16:21:00,37 mins 12 secs,0,Sp21 - 002
1591,16330,14,2021-04-01 17:02:00,13 mins 50 secs,1,Sp21 - 002
1592,96596,14,2021-04-02 11:01:00,38 mins 38 secs,1,Sp21 - 002
1593,53854,14,2021-04-02 21:54:00,36 mins 48 secs,1,Sp21 - 002
1594,50867,14,2021-04-03 11:29:00,16 mins 10 secs,1,Sp21 - 002
1595,74608,14,2021-04-04 10:42:00,40 mins 42 secs,1,Sp21 - 002
1596,46912,14,2021-04-04 15:33:00,34 mins 45 secs,1,Sp21 - 002
1597,52882,14,2021-04-05 09:57:00,56 mins 25 secs,1,Sp21 - 002
1598,40230,14,2021-04-05 18:39:00,41 mins 35 secs,1,Sp21 - 002
1599,30193,14,2021-04-05 20:46:00,44 mins 24 secs,1,Sp21 - 002
1600,98626,14,2021-04-05 21:01:00,10 mins 29 secs,0,Sp21 - 002
1601,99444,14,2021-04-06 10:56:00,38 mins 51 secs,1,Sp21 - 002
1602,41981,14,2021-04-06 12:12:00,26 mins 54 secs,1,Sp21 - 002
1603,34064,14,2021-04-06 17:14:00,42 mins 40 secs,0,Sp21 - 002
1604,50542,14,2021-04-06 17:33:00,29 mins 27 secs,1,Sp21 - 002
1605,66810,14,2021-04-06 19:26:00,28 mins 29 secs,0,Sp21 - 002
1606,60018,14,2021-04-06 19:38:00,13 mins 46 secs,0,Sp21 - 002
1607,15531,14,2021-04-06 19:41:00,37 mins 19 secs,1,Sp21 - 002
1608,44913,14,2021-04-06 20:18:00,40 mins 21 secs,0,Sp21 - 002
1609,77328,14,2021-04-06 21:26:00,17 mins 23 secs,0,Sp21 - 002
1610,69434,14,2021-04-06 21:32:00,14 mins 6 secs,1,Sp21 - 002
1611,37786,14,2021-04-06 21:52:00,44 mins 51 secs,0,Sp21 - 002
1612,42371,14,2021-04-06 22:08:00,40 mins 31 secs,0,Sp21 - 002
1613,65544,14,2021-04-06 22:34:00,56 mins 24 secs,0,Sp21 - 002
1614,22902,14,2021-04-06 23:14:00,47 mins 6 secs,1,Sp21 - 002
1615,65004,14,2021-04-06 23:32:00,26 mins 24 secs,0,Sp21 - 002
1616,58850,14,2021-04-06 23:32:00,25 mins 39 secs,0,Sp21 - 002
1617,80334,14,2021-04-07 22:01:00,16 mins 9 secs,1,Sp21 - 002
1618,66810,14,2021-04-08 15:12:00,41 mins 19 secs,0,Sp21 - 002
1619,65004,14,2021-04-09 15:28:00,33 mins 54 secs,0,Sp21 - 002
1620,67424,14,2021-04-11 14:42:00,43 mins 6 secs,1,Sp21 - 002
1621,66810,14,2021-04-12 19:23:00,20 mins 37 secs,1,Sp21 - 002
1622,36834,14,2021-04-12 20:22:00,47 mins 31 secs,1,Sp21 - 002
1623,42371,14,2021-04-13 00:08:00,52 mins 6 secs,0,Sp21 - 002
1624,65004,14,2021-04-13 15:01:00,34 mins 8 secs,1,Sp21 - 002
1625,37786,14,2021-04-19 18:07:00,39 mins 51 secs,0,Sp21 - 002
1626,42371,14,2021-04-20 00:08:00,27 mins 12 secs,1,Sp21 - 002
1627,98626,14,2021-04-28 12:41:00,16 mins 23 secs,1,Sp21 - 002
1628,58850,14,2021-04-29 15:50:00,31 mins 44 secs,0,Sp21 - 002
1629,77328,14,2021-05-03 15:03:00,22 mins 14 secs,0,Sp21 - 002
1630,60018,14,2021-05-03 23:50:00,10 mins 13 secs,1,Sp21 - 002
1631,65544,14,2021-05-05 14:14:00,33 mins 1 sec,0,Sp21 - 002
1632,37786,14,2021-05-08 12:08:00,12 mins 58 secs,0,Sp21 - 002
1633,34064,14,2021-05-08 15:27:00,34 mins 21 secs,1,Sp21 - 002
1634,58850,14,2021-05-08 22:31:00,24 mins 54 secs,1,Sp21 - 002
1635,60320,15,-,-,0,Sp21 - 002
1636,96596,15,2021-04-06 13:56:00,45 mins 44 secs,0,Sp21 - 002
1637,53854,15,2021-04-08 13:07:00,19 mins 1 sec,1,Sp21 - 002
1638,52882,15,2021-04-08 21:08:00,35 mins 43 secs,0,Sp21 - 002
1639,80334,15,2021-04-09 10:31:00,50 mins 27 secs,1,Sp21 - 002
1640,16330,15,2021-04-09 13:39:00,15 mins 18 secs,0,Sp21 - 002
1641,67424,15,2021-04-11 10:28:00,33 mins 8 secs,0,Sp21 - 002
1642,96596,15,2021-04-11 16:37:00,33 mins 18 secs,1,Sp21 - 002
1643,50542,15,2021-04-11 21:18:00,22 mins 10 secs,0,Sp21 - 002
1644,41981,15,2021-04-11 21:35:00,9 mins 22 secs,1,Sp21 - 002
1645,46912,15,2021-04-12 08:31:00,24 mins 40 secs,1,Sp21 - 002
1646,50867,15,2021-04-12 16:20:00,16 mins,0,Sp21 - 002
1647,99444,15,2021-04-12 16:46:00,48 mins 49 secs,0,Sp21 - 002
1648,15531,15,2021-04-12 18:50:00,22 mins 35 secs,0,Sp21 - 002
1649,66810,15,2021-04-12 19:48:00,19 mins 17 secs,0,Sp21 - 002
1650,44913,15,2021-04-12 20:07:00,20 mins 41 secs,1,Sp21 - 002
1651,37786,15,2021-04-12 20:33:00,7 mins 28 secs,1,Sp21 - 002
1652,77328,15,2021-04-12 20:58:00,10 mins 7 secs,0,Sp21 - 002
1653,74608,15,2021-04-12 21:04:00,24 mins 50 secs,0,Sp21 - 002
1654,52882,15,2021-04-12 21:07:00,34 mins 27 secs,1,Sp21 - 002
1655,36834,15,2021-04-12 21:16:00,21 mins 45 secs,1,Sp21 - 002
1656,42371,15,2021-04-12 21:19:00,40 mins 3 secs,1,Sp21 - 002
1657,98626,15,2021-04-12 21:35:00,27 mins 24 secs,0,Sp21 - 002
1658,30193,15,2021-04-12 21:42:00,23 mins 14 secs,0,Sp21 - 002
1659,34064,15,2021-04-12 22:28:00,53 mins 58 secs,0,Sp21 - 002
1660,65544,15,2021-04-12 22:33:00,15 mins 58 secs,0,Sp21 - 002
1661,60018,15,2021-04-12 22:45:00,8 mins 4 secs,0,Sp21 - 002
1662,40230,15,2021-04-12 22:49:00,46 mins 42 secs,1,Sp21 - 002
1663,69434,15,2021-04-12 22:51:00,12 mins 37 secs,0,Sp21 - 002
1664,22902,15,2021-04-12 23:19:00,31 mins 10 secs,0,Sp21 - 002
1665,65004,15,2021-04-12 23:29:00,11 mins 45 secs,1,Sp21 - 002
1666,58850,15,2021-04-12 23:30:00,9 mins 44 secs,1,Sp21 - 002
1667,67424,15,2021-04-13 18:40:00,38 mins 24 secs,1,Sp21 - 002
1668,99444,15,2021-04-19 14:48:00,28 mins 5 secs,1,Sp21 - 002
1669,50867,15,2021-04-19 16:45:00,11 mins 43 secs,1,Sp21 - 002
1670,30193,15,2021-04-22 15:10:00,15 mins 35 secs,1,Sp21 - 002
1671,66810,15,2021-04-24 21:22:00,13 mins 23 secs,1,Sp21 - 002
1672,50542,15,2021-04-25 18:31:00,32 mins 2 secs,0,Sp21 - 002
1673,74608,15,2021-04-26 14:45:00,32 mins 40 secs,1,Sp21 - 002
1674,50542,15,2021-04-27 20:08:00,12 mins 13 secs,1,Sp21 - 002
1675,98626,15,2021-04-28 13:05:00,8 mins 5 secs,0,Sp21 - 002
1676,77328,15,2021-05-03 15:45:00,8 mins 1 sec,1,Sp21 - 002
1677,60018,15,2021-05-03 23:38:00,5 mins 56 secs,1,Sp21 - 002
1678,65544,15,2021-05-05 14:49:00,20 mins 56 secs,1,Sp21 - 002
1679,69434,15,2021-05-06 13:45:00,19 mins 22 secs,0,Sp21 - 002
1680,16330,15,2021-05-06 19:01:00,46 secs,1,Sp21 - 002
1681,98626,15,2021-05-07 13:20:00,8 mins 14 secs,1,Sp21 - 002
1682,34064,15,2021-05-08 16:03:00,18 mins 10 secs,1,Sp21 - 002
1683,69434,15,2021-05-08 17:51:00,11 mins 44 secs,1,Sp21 - 002
1684,34064,16,-,-,0,Sp21 - 002
1685,60320,16,-,-,0,Sp21 - 002
1686,96596,16,2021-04-09 13:30:00,29 mins 47 secs,1,Sp21 - 002
1687,52882,16,2021-04-09 15:23:00,22 mins 8 secs,0,Sp21 - 002
1688,67424,16,2021-04-11 12:47:00,20 mins 23 secs,1,Sp21 - 002
1689,41981,16,2021-04-11 21:45:00,19 mins 53 secs,1,Sp21 - 002
1690,80334,16,2021-04-11 22:12:00,16 mins 39 secs,1,Sp21 - 002
1691,53854,16,2021-04-12 09:10:00,18 mins 3 secs,1,Sp21 - 002
1692,16330,16,2021-04-12 14:40:00,9 mins 8 secs,0,Sp21 - 002
1693,42371,16,2021-04-13 01:05:00,37 mins 8 secs,1,Sp21 - 002
1694,52882,16,2021-04-13 12:42:00,33 mins 46 secs,1,Sp21 - 002
1695,50867,16,2021-04-13 17:21:00,17 mins 53 secs,0,Sp21 - 002
1696,46912,16,2021-04-14 08:34:00,23 mins 27 secs,1,Sp21 - 002
1697,30193,16,2021-04-14 20:24:00,49 mins 50 secs,1,Sp21 - 002
1698,69434,16,2021-04-14 22:24:00,14 mins 32 secs,0,Sp21 - 002
1699,99444,16,2021-04-15 10:41:00,9 mins 34 secs,0,Sp21 - 002
1700,77328,16,2021-04-15 13:21:00,18 mins 26 secs,0,Sp21 - 002
1701,40230,16,2021-04-15 13:52:00,17 mins 38 secs,1,Sp21 - 002
1702,50542,16,2021-04-15 16:32:00,48 mins 22 secs,0,Sp21 - 002
1703,15531,16,2021-04-15 16:39:00,33 mins 56 secs,1,Sp21 - 002
1704,36834,16,2021-04-15 18:15:00,32 mins 32 secs,0,Sp21 - 002
1705,44913,16,2021-04-15 20:25:00,30 mins 38 secs,0,Sp21 - 002
1706,98626,16,2021-04-15 20:34:00,34 mins 50 secs,0,Sp21 - 002
1707,37786,16,2021-04-15 20:55:00,17 mins 35 secs,0,Sp21 - 002
1708,60018,16,2021-04-15 21:40:00,21 mins 17 secs,1,Sp21 - 002
1709,65004,16,2021-04-15 22:25:00,18 mins 33 secs,1,Sp21 - 002
1710,58850,16,2021-04-15 22:25:00,45 mins 12 secs,0,Sp21 - 002
1711,22902,16,2021-04-15 22:35:00,38 mins 6 secs,1,Sp21 - 002
1712,74608,16,2021-04-15 22:42:00,21 mins 30 secs,0,Sp21 - 002
1713,66810,16,2021-04-15 23:18:00,19 mins 46 secs,1,Sp21 - 002
1714,99444,16,2021-04-19 15:17:00,23 mins 39 secs,1,Sp21 - 002
1715,50867,16,2021-04-19 16:57:00,19 mins 38 secs,0,Sp21 - 002
1716,74608,16,2021-04-26 15:18:00,44 mins 32 secs,1,Sp21 - 002
1717,50542,16,2021-04-26 21:29:00,23 mins 18 secs,1,Sp21 - 002
1718,98626,16,2021-04-28 13:45:00,7 mins 23 secs,1,Sp21 - 002
1719,36834,16,2021-04-28 20:55:00,36 mins 9 secs,1,Sp21 - 002
1720,58850,16,2021-04-29 16:28:00,22 mins 15 secs,1,Sp21 - 002
1721,77328,16,2021-05-03 16:13:00,11 mins 39 secs,1,Sp21 - 002
1722,37786,16,2021-05-03 19:19:00,10 mins 41 secs,0,Sp21 - 002
1723,50867,16,2021-05-04 18:04:00,36 mins 40 secs,1,Sp21 - 002
1724,65544,16,2021-05-05 15:15:00,16 mins 52 secs,0,Sp21 - 002
1725,69434,16,2021-05-06 14:10:00,36 mins 27 secs,0,Sp21 - 002
1726,16330,16,2021-05-06 20:08:00,15 mins 24 secs,0,Sp21 - 002
1727,65544,16,2021-05-07 23:03:00,28 mins 37 secs,0,Sp21 - 002
1728,37786,16,2021-05-08 17:07:00,6 mins 48 secs,1,Sp21 - 002
1729,69434,16,2021-05-08 18:03:00,26 mins 32 secs,0,Sp21 - 002
1730,60320,17,-,-,0,Sp21 - 002
1731,96596,17,2021-04-13 17:56:00,44 mins 43 secs,1,Sp21 - 002
1732,52882,17,2021-04-13 21:24:00,1 hour 1 min,0,Sp21 - 002
1733,16330,17,2021-04-15 09:36:00,24 mins 24 secs,0,Sp21 - 002
1734,80334,17,2021-04-15 17:30:00,48 mins 27 secs,1,Sp21 - 002
1735,67424,17,2021-04-15 19:21:00,37 mins 9 secs,1,Sp21 - 002
1736,46912,17,2021-04-16 16:09:00,40 mins 52 secs,1,Sp21 - 002
1737,52882,17,2021-04-16 20:38:00,51 mins 40 secs,1,Sp21 - 002
1738,30193,17,2021-04-17 11:08:00,52 mins 21 secs,1,Sp21 - 002
1739,66810,17,2021-04-18 15:18:00,29 mins 26 secs,0,Sp21 - 002
1740,98626,17,2021-04-18 19:46:00,22 mins 42 secs,1,Sp21 - 002
1741,50867,17,2021-04-18 19:49:00,42 mins 56 secs,0,Sp21 - 002
1742,41981,17,2021-04-18 21:34:00,54 mins 30 secs,1,Sp21 - 002
1743,99444,17,2021-04-19 15:42:00,51 mins 43 secs,0,Sp21 - 002
1744,34064,17,2021-04-19 17:36:00,49 mins 19 secs,0,Sp21 - 002
1745,15531,17,2021-04-19 18:24:00,57 mins 27 secs,0,Sp21 - 002
1746,36834,17,2021-04-19 19:46:00,1 hour 1 min,0,Sp21 - 002
1747,77328,17,2021-04-19 20:20:00,14 mins 2 secs,0,Sp21 - 002
1748,53854,17,2021-04-19 20:23:00,49 mins 1 sec,0,Sp21 - 002
1749,50542,17,2021-04-19 20:30:00,39 mins 5 secs,1,Sp21 - 002
1750,60018,17,2021-04-19 20:40:00,18 mins 28 secs,1,Sp21 - 002
1751,65004,17,2021-04-19 21:54:00,38 mins 59 secs,0,Sp21 - 002
1752,65544,17,2021-04-19 22:26:00,26 mins 11 secs,0,Sp21 - 002
1753,37786,17,2021-04-19 22:45:00,25 mins 41 secs,0,Sp21 - 002
1754,40230,17,2021-04-19 22:48:00,50 mins 8 secs,1,Sp21 - 002
1755,69434,17,2021-04-19 22:49:00,33 mins 14 secs,1,Sp21 - 002
1756,42371,17,2021-04-19 23:05:00,51 mins 58 secs,1,Sp21 - 002
1757,74608,17,2021-04-19 23:19:00,42 mins 2 secs,0,Sp21 - 002
1758,58850,17,2021-04-19 23:23:00,33 mins 39 secs,0,Sp21 - 002
1759,22902,17,2021-04-19 23:23:00,29 mins 3 secs,1,Sp21 - 002
1760,65004,17,2021-04-25 17:01:00,42 mins 1 sec,1,Sp21 - 002
1761,53854,17,2021-04-27 13:50:00,27 mins 37 secs,1,Sp21 - 002
1762,50867,17,2021-04-27 20:01:00,59 mins 15 secs,1,Sp21 - 002
1763,66810,17,2021-04-28 10:26:00,20 mins 53 secs,1,Sp21 - 002
1764,36834,17,2021-05-03 19:17:00,59 mins 10 secs,1,Sp21 - 002
1765,65544,17,2021-05-05 15:44:00,31 mins 43 secs,1,Sp21 - 002
1766,99444,17,2021-05-06 14:29:00,20 mins 30 secs,1,Sp21 - 002
1767,16330,17,2021-05-06 19:36:00,26 mins 21 secs,1,Sp21 - 002
1768,44913,17,2021-05-06 21:53:00,40 mins 8 secs,1,Sp21 - 002
1769,74608,17,2021-05-07 12:43:00,17 mins 13 secs,0,Sp21 - 002
1770,34064,17,2021-05-08 16:22:00,30 mins 8 secs,1,Sp21 - 002
1771,58850,17,2021-05-08 22:57:00,42 mins 24 secs,0,Sp21 - 002
1772,44913,18,-,-,0,Sp21 - 002
1773,60320,18,-,-,0,Sp21 - 002
1774,80334,18,2021-04-15 18:20:00,22 mins 29 secs,1,Sp21 - 002
1775,67424,18,2021-04-15 20:08:00,48 mins 18 secs,0,Sp21 - 002
1776,52882,18,2021-04-15 20:57:00,32 mins 42 secs,0,Sp21 - 002
1777,98626,18,2021-04-18 20:14:00,17 mins 23 secs,1,Sp21 - 002
1778,50867,18,2021-04-18 20:32:00,36 mins 10 secs,0,Sp21 - 002
1779,16330,18,2021-04-19 14:11:00,25 mins 8 secs,1,Sp21 - 002
1780,96596,18,2021-04-19 14:21:00,30 mins 4 secs,1,Sp21 - 002
1781,41981,18,2021-04-20 13:44:00,17 mins 50 secs,1,Sp21 - 002
1782,46912,18,2021-04-20 23:27:00,24 mins 12 secs,1,Sp21 - 002
1783,53854,18,2021-04-21 20:37:00,41 mins 11 secs,1,Sp21 - 002
1784,60018,18,2021-04-21 22:49:00,11 mins 34 secs,1,Sp21 - 002
1785,77328,18,2021-04-22 13:51:00,23 mins 14 secs,0,Sp21 - 002
1786,40230,18,2021-04-22 14:07:00,30 mins 53 secs,1,Sp21 - 002
1787,30193,18,2021-04-22 15:27:00,18 mins 22 secs,1,Sp21 - 002
1788,34064,18,2021-04-22 17:11:00,32 mins 42 secs,1,Sp21 - 002
1789,99444,18,2021-04-22 18:37:00,34 mins 12 secs,0,Sp21 - 002
1790,50542,18,2021-04-22 19:19:00,30 mins 24 secs,1,Sp21 - 002
1791,36834,18,2021-04-22 19:30:00,32 mins 48 secs,1,Sp21 - 002
1792,67424,18,2021-04-22 20:04:00,22 mins 25 secs,1,Sp21 - 002
1793,74608,18,2021-04-22 21:04:00,28 mins 51 secs,0,Sp21 - 002
1794,15531,18,2021-04-22 21:16:00,13 mins 59 secs,1,Sp21 - 002
1795,66810,18,2021-04-22 21:22:00,25 mins 51 secs,0,Sp21 - 002
1796,65544,18,2021-04-22 22:04:00,29 mins 32 secs,1,Sp21 - 002
1797,37786,18,2021-04-22 22:34:00,25 mins 5 secs,0,Sp21 - 002
1798,69434,18,2021-04-22 22:46:00,25 mins 48 secs,0,Sp21 - 002
1799,42371,18,2021-04-22 23:01:00,26 mins 25 secs,0,Sp21 - 002
1800,22902,18,2021-04-22 23:17:00,36 mins 26 secs,0,Sp21 - 002
1801,65004,18,2021-04-22 23:32:00,19 mins 55 secs,0,Sp21 - 002
1802,58850,18,2021-04-22 23:38:00,17 mins 8 secs,1,Sp21 - 002
1803,52882,18,2021-04-23 08:07:00,54 mins 25 secs,1,Sp21 - 002
1804,66810,18,2021-04-25 20:50:00,14 mins 34 secs,1,Sp21 - 002
1805,42371,18,2021-04-27 22:59:00,13 mins 44 secs,1,Sp21 - 002
1806,65004,18,2021-05-03 12:31:00,16 mins 4 secs,0,Sp21 - 002
1807,77328,18,2021-05-03 23:02:00,13 mins 22 secs,1,Sp21 - 002
1808,99444,18,2021-05-06 14:51:00,15 mins 4 secs,1,Sp21 - 002
1809,74608,18,2021-05-07 11:37:00,32 mins 30 secs,0,Sp21 - 002
1810,74608,18,2021-05-07 13:01:00,1 hour 1 min,0,Sp21 - 002
1811,69434,18,2021-05-08 16:14:00,17 mins 15 secs,1,Sp21 - 002
1812,65544,19,-,-,0,Sp21 - 002
1813,60320,19,-,-,0,Sp21 - 002
1814,60018,19,-,-,0,Sp21 - 002
1815,40230,19,-,-,0,Sp21 - 002
1816,16330,19,2021-04-23 13:34:00,11 mins 2 secs,1,Sp21 - 002
1817,96596,19,2021-04-23 14:25:00,38 mins 35 secs,1,Sp21 - 002
1818,67424,19,2021-04-23 14:37:00,21 mins 13 secs,1,Sp21 - 002
1819,52882,19,2021-04-24 11:40:00,1 hour 1 min,0,Sp21 - 002
1820,41981,19,2021-04-24 14:41:00,15 mins 35 secs,1,Sp21 - 002
1821,80334,19,2021-04-25 13:09:00,28 mins 53 secs,1,Sp21 - 002
1822,53854,19,2021-04-25 17:32:00,28 mins 23 secs,1,Sp21 - 002
1823,98626,19,2021-04-25 20:08:00,52 mins 4 secs,0,Sp21 - 002
1824,30193,19,2021-04-26 17:07:00,18 mins 59 secs,0,Sp21 - 002
1825,42371,19,2021-04-27 01:11:00,30 mins 28 secs,1,Sp21 - 002
1826,50542,19,2021-04-27 16:45:00,37 mins 11 secs,0,Sp21 - 002
1827,46912,19,2021-04-27 19:41:00,25 mins 30 secs,0,Sp21 - 002
1828,50867,19,2021-04-27 21:19:00,17 mins 55 secs,1,Sp21 - 002
1829,99444,19,2021-04-28 13:23:00,32 mins 31 secs,1,Sp21 - 002
1830,77328,19,2021-04-28 14:54:00,12 mins 5 secs,1,Sp21 - 002
1831,65004,19,2021-04-29 12:25:00,35 mins 45 secs,1,Sp21 - 002
1832,58850,19,2021-04-29 14:07:00,32 mins 50 secs,1,Sp21 - 002
1833,30193,19,2021-04-29 14:40:00,17 mins 39 secs,1,Sp21 - 002
1834,50542,19,2021-04-29 18:18:00,16 mins 9 secs,0,Sp21 - 002
1835,15531,19,2021-04-29 21:29:00,20 mins 30 secs,1,Sp21 - 002
1836,37786,19,2021-04-29 21:52:00,27 mins 2 secs,1,Sp21 - 002
1837,66810,19,2021-04-30 14:53:00,26 mins 19 secs,1,Sp21 - 002
1838,34064,19,2021-04-30 18:35:00,48 mins 46 secs,1,Sp21 - 002
1839,44913,19,2021-04-30 19:28:00,41 mins 29 secs,1,Sp21 - 002
1840,69434,19,2021-04-30 20:05:00,15 mins 44 secs,1,Sp21 - 002
1841,22902,19,2021-04-30 23:13:00,12 mins 16 secs,0,Sp21 - 002
1842,36834,19,2021-04-30 23:20:00,16 mins 42 secs,0,Sp21 - 002
1843,36834,19,2021-05-03 18:56:00,19 mins 51 secs,1,Sp21 - 002
1844,50542,19,2021-05-03 18:58:00,16 mins 40 secs,0,Sp21 - 002
1845,46912,19,2021-05-04 20:52:00,21 mins 32 secs,1,Sp21 - 002
1846,74608,19,2021-05-06 12:03:00,53 mins 14 secs,0,Sp21 - 002
1847,74608,19,2021-05-07 12:10:00,19 mins 14 secs,1,Sp21 - 002
1848,98626,19,2021-05-07 13:29:00,9 mins 51 secs,1,Sp21 - 002
1849,50542,19,2021-05-07 14:06:00,10 mins 7 secs,1,Sp21 - 002
1850,22902,19,2021-05-07 18:14:00,8 mins 3 secs,1,Sp21 - 002
1851,60320,20,-,-,0,Sp21 - 002
1852,44913,20,-,-,0,Sp21 - 002
1853,52882,20,2021-04-26 08:25:00,39 mins 46 secs,1,Sp21 - 002
1854,98626,20,2021-04-26 18:22:00,27 mins 20 secs,1,Sp21 - 002
1855,53854,20,2021-04-27 12:21:00,18 mins 1 sec,1,Sp21 - 002
1856,96596,20,2021-04-27 15:00:00,33 mins 35 secs,1,Sp21 - 002
1857,36834,20,2021-04-27 16:07:00,50 mins 11 secs,1,Sp21 - 002
1858,50867,20,2021-04-27 21:46:00,6 mins 21 secs,0,Sp21 - 002
1859,80334,20,2021-04-28 12:45:00,7 mins 5 secs,0,Sp21 - 002
1860,99444,20,2021-04-28 13:58:00,11 mins 1 sec,0,Sp21 - 002
1861,67424,20,2021-04-28 20:11:00,16 mins 44 secs,0,Sp21 - 002
1862,30193,20,2021-04-28 21:38:00,23 mins 26 secs,0,Sp21 - 002
1863,50542,20,2021-04-28 21:47:00,21 mins 8 secs,1,Sp21 - 002
